,county,price,house_type,house_address
5284,dublin,435000, End of Terrace House,"29 Dundela Haven, Sandycove, Co. Dublin"
5285,dublin,1650000, Terraced House,"18 Windsor Road, Rathmines, Dublin 6"
5286,dublin,560000, Semi-Detached House,"5 Bedroom Homes, White Pines, Stocking Avenue, Rathfarnham, Dublin 16"
5287,dublin,450000, Terraced House,"9 The Castlelands, Rathfarnham, Dublin 14"
5288,dublin,550000, Semi-Detached House,"1 Templeroan Downs, Knocklyon, Dublin 16"
5289,dublin,670000, Terraced House,"4 Serpentine Terrace, Ballsbridge, Dublin 4"
5290,dublin,310000, Semi-Detached House,"54 Collins Avenue East, Killester, Dublin 5"
5291,dublin,340000, Terraced House,"27 Findlater Street, Stoneybatter, Dublin 7"
5292,dublin,545000, Semi-Detached House,"96 Sweetmount Avenue, Dundrum, Dublin 14"
5293,dublin,450000, Townhouse,"13 Old Mill Court, Dublin 8"
5294,dublin,450000, Detached House,"Glencar, New Cabra Road, Cabra, Dublin 7"
5295,dublin,495000, End of Terrace House,"20 Monastery Heath Avenue, Clondalkin, Dublin 22"
5296,dublin,345000, Terraced House,"72 Glasanaon Road, Glasnevin, Dublin 11"
5297,dublin,470000, Semi-Detached House,"18 Beechwood Gate, Hansfield, Clonsilla, Dublin 15"
5298,dublin,225000, Terraced House,"7 Clanbrassil Terrace, Dublin 8"
5299,dublin,499950, Detached House,"4 Beechwood Gate, Hansfield, Clonsilla, Dublin 15"
5300,dublin,415000, Semi-Detached House,"2 Beechwood Gate, Hansfield, Clonsilla, Dublin 15"
5301,dublin,395000, Semi-Detached House,"31 Lorcan Road, Santry, Dublin 9"
5302,dublin,375000, Terraced House,"8 Howard Street, Grand Canal Dock, Dublin 4"
5303,dublin,350000, Semi-Detached House,"123 The Links, Ballisk, Donabate, Co. Dublin"
5304,dublin,395000, Semi-Detached House,"1 Rockfield Drive, Clonsilla, Dublin 15"
5305,dublin,280000, Semi-Detached House,"7 Coleman Cescent, Lusk, Co. Dublin"
5306,dublin,395000, Semi-Detached House,"6 Shelton Park, Kimmage, Dublin 12"
5307,dublin,500000, End of Terrace House,"3 Bedroom End of Terraced, ROCKVILLE, Glenamuck Road, Carrickmines, Dublin 18"
5308,dublin,450000, Terraced House,"100 Veronica Terrace, Stella Gardens, Ringsend, Dublin 4"
5309,dublin,475000, Semi-Detached House,"7 Killeen Court, Malahide, Co. Dublin"
5310,dublin,425000, Semi-Detached House,"11 Waterside Crescent, Malahide, Co. Dublin"
5311,dublin,330000, Semi-Detached House,"48 Brookwood Rise, Artane, Dublin 5"
5312,dublin,385000, Terraced House,"'Rose Cottage', 81 Ceannt Fort, Kilmainham, Dublin 8"
5313,dublin,255000, Terraced House,"7 Kelly Park, Lusk, Co. Dublin"
5314,dublin,270000, Townhouse,"31 The Courtyard, Clonsilla, Dublin 15"
5315,dublin,220000, Terraced House,"36 Raheen Park, Ballyfermot, Dublin 10"
5316,dublin,475000, Semi-Detached House,"2 Riverwood Park, Castleknock, Dublin 15"
5317,dublin,310000, Semi-Detached House,"5 Pineview Lawn, Tallaght, Dublin 24"
5318,dublin,399000, End of Terrace House,"5 College Street, Baldoyle, Dublin 13"
5319,dublin,320000, End of Terrace House,"15 Holywell Walk, Holywell, Swords, Co. Dublin"
5320,dublin,495000, End of Terrace House,"21 St. Enda's Park, Rathfarnham, Dublin 14"
5321,dublin,339950, End of Terrace House,"2 Castle Court, Killiney Hill Road, Killiney, Co. Dublin"
5322,dublin,230000, Semi-Detached House,"54 Maplewood Drive, Tallaght, Dublin 24"
5323,dublin,310000, Semi-Detached House,"17 Forrest Fields Road, Swords, Co. Dublin"
5324,dublin,450000, Terraced House,"10 Carleton Road, Marino, Dublin 3"
5325,dublin,470000, Terraced House,"25 Donnybrook Court, Donnybrook, Dublin 4"
5326,dublin,595000, Semi-Detached House,"234 Collins Avenue West, Whitehall, Dublin 9"
5327,dublin,495000, Terraced House,"21 Orpen Hill, Blackrock, Co. Dublin"
5328,dublin,595000, Terraced House,"Massabielle, 105 Lakelands Close, Stillorgan, Co. Dublin"
5329,dublin,695000, Semi-Detached House,"61 Howth Road, Howth, Dublin 13"
5330,dublin,350000, End of Terrace House,"1 Dunard Park Off Blackhorse Ave, Cabra, Dublin 7"
5331,dublin,765000, Semi-Detached House,"24 Mapas Avenue, Dalkey, Co. Dublin"
5332,dublin,305000, Semi-Detached House,"5 Hampton Gardens Avenue, Balbriggan, Co. Dublin"
5333,dublin,550000, Semi-Detached House,"39 Priory Road, Harold's Cross, Dublin 6w"
5334,dublin,305000, Detached House,"23 Bealing Avenue, Tyrrelstown, Dublin 15"
5335,dublin,295000, Semi-Detached House,"51 Hazelbury Green, Clonee, Dublin 15"
5336,dublin,297500, Terraced House,"Two Bedroom Home, Meadowbank, Millers Glen, Swords, Co. Dublin"
5337,dublin,239950, Terraced House,"147 Landen Road, Ballyfermot, Dublin 10"
5338,dublin,399950, Semi-Detached House,"5 St Marys Drive, Walkinstown, Dublin 12"
5339,dublin,259000, Terraced House,"128 St Johns Crescent, Clondalkin, Dublin 22"
5340,dublin,228000, End of Terrace House,"24, Pinebrook View, Clonsilla, Dublin 15"
5341,dublin,224950, Terraced House,"161 Bangor Road, Crumlin, Dublin 12"
5342,dublin,595000, Semi-Detached House,"27 Johnstown Road, Cabinteely, Dublin 18"
5343,dublin,550000, Semi-Detached House,"33 Villa Park Avenue, Navan Road (D7), Dublin 7"
5344,dublin,325000, Terraced House,"2 Pearse Brothers Park, Rathfarnham, Dublin 16"
5345,dublin,395000, Semi-Detached House,"21 Oakdale Close, Ballycullen, Dublin 24"
5346,dublin,1175000, Detached House,"14 Grove Paddock, Stillorgan Park Road, Blackrock, Co. Dublin"
5347,dublin,325000, End of Terrace House,"7 The Farmyard, Hybreasal, South Circular Road, Dublin 8"
5348,dublin,725000, Semi-Detached House,"91 Landscape Park, Churchtown, Dublin 14"
5349,dublin,575000, Terraced House,"35 Munster Street, Phibsborough, Dublin 7"
5350,dublin,460000, Semi-Detached House,"12 Brompton Grove, Castleknock, Dublin 15"
5351,dublin,520000, Semi-Detached House,"29 Riverwood Green, Castleknock, Dublin 15"
5352,dublin,745000, Detached House,"4 Beech Park Grove, Foxrock, Dublin 18"
5353,dublin,895000, Semi-Detached House,"2 Southwood Park, Mount Merrion Avenue, Blackrock, Co. Dublin"
5354,dublin,275000, Terraced House,"5 Edenmore Grove, Raheny, Dublin 5"
5355,dublin,210000, Terraced House,"Moylaragh Drive, Balbriggan, Co. Dublin"
5356,dublin,895000, Detached House,"40 Glenageary Woods, Glenageary, Co. Dublin"
5357,dublin,365000, Terraced House,"141 St. Columbanus Road, Dundrum, Dublin 14"
5358,dublin,325000, End of Terrace House,"7 Dromard Road, Drimnagh, Dublin 12"
5359,dublin,395000, Terraced House,"42 Killala Road, Cabra, Dublin 7"
5360,dublin,300000, Terraced House,"52 Fernleigh Drive, Castleknock, Dublin 15"
5361,dublin,749000, Semi-Detached House,"79 Seafield Crescent, Booterstown, Co. Dublin"
5362,dublin,240000, Terraced House,"51 Clonuske Drive, Balbriggan, Co. Dublin"
5363,dublin,220000, Terraced House,"33 Woodford Meadows, Clondalkin, Dublin 22"
5364,dublin,9995000, Detached House,"Seafield House, Kilcrea, Donabate, County Dublin, Malahide, Co. Dublin"
5365,dublin,550000, Terraced House,"9 Warren Street, Portobello, Dublin 8"
5366,dublin,645000, Semi-Detached House,"16 Merrion Strand, Sandymount, Dublin 4"
5367,dublin,300000, Terraced House,"44 Main Street, Rathfarnham, Dublin 14"
5368,dublin,790000, Detached House,"Roseville, 1 Hyde Park, Terenure, Dublin 6w"
5369,dublin,1500000, Detached House,"Bryn, Ballinclea Road, Killiney, Co. Dublin"
5370,dublin,1795000, Terraced House,"17 Idrone Terrace, Blackrock, Co. Dublin"
5371,dublin,625000, Semi-Detached House,"13 Willow Glen, Willow Glen, Glenamuck Road, Carrickmines, Dublin 18"
5372,dublin,475000, Semi-Detached House,"61 Westbourne Lodge, Knocklyon, Dublin 16"
5373,dublin,685000, Terraced House,"52 The Crescent, Robswall, Malahide, Co. Dublin"
5374,dublin,695000, Detached House,"35 St. Fintans Crescent, Sutton, Dublin 13"
5375,dublin,280000, Semi-Detached House,"28 Abercorn Square, Inchicore, Dublin 8"
5376,dublin,595000, Semi-Detached House,"28 Eden Court, Rathfarnham, Dublin 16"
5377,dublin,515000, Semi-Detached House,"21 Sherlock Terrace, Skerries, County Dublin, Skerries, Co. Dublin"
5378,dublin,415000, Semi-Detached House,"28 Farranboley Park, Dundrum, Dundrum, Dublin 14"
5379,dublin,575000, Semi-Detached House,"21 Portmarnock Walk, Portmarnock, Co. Dublin, Portmarnock, Co. Dublin"
5380,dublin,475000, Semi-Detached House,"26 Glenbourne Green, Leopardstown, Dublin 18"
5381,dublin,215000, End of Terrace House,"56 Brecan Close, Balbriggan, Co. Dublin"
5382,dublin,330000, Terraced House,"128 Brandon Road, Drimnagh, Dublin 12"
5383,dublin,215000, Terraced House,"119 Ballyfermot Parade, Ballyfermot, Dublin 10"
5384,dublin,295000, Terraced House,"22 Glenaan Road, Whitehall, Dublin 9"
5385,dublin,290000, Terraced House,"10 Clancy Avenue, Finglas, Dublin 11"
5386,dublin,375000, Terraced House,"52 Ringsend Park Cottages, Ringsend, Dublin 4"
5387,dublin,475000, Terraced House,"132 Taney Crescent, Goatstown, Dublin 14"
5388,dublin,249000, Townhouse,"21 Millrace Green, Saggart, Co. Dublin"
5389,dublin,775000, Detached House,"The Yellow House, Blackdown, Rathcoole, Co. Dublin"
5390,dublin,309950, Townhouse,"48 Stratton Walk, Adamstown, Lucan, Co. Dublin"
5391,dublin,1700000, Detached House,"4 Castle Avenue, Churchtown, Dublin 14"
5392,dublin,725000, Detached House,"Tig Mhuire, Old Bridge Road, Templeogue, Dublin 6w"
5393,dublin,495000, Terraced House,"3 Brookvale Road, Donnybrook, Dublin 4"
5394,dublin,550000, Detached House,"Rathcoole House, Main Street, Rathcoole, Co. Dublin"
5395,dublin,420000, Semi-Detached House,"20 Beechlawn Green, Coolock, Dublin 5"
5396,dublin,374950, Terraced House,"12 Abbey Court, Killester, Dublin 5"
5397,dublin,900000, Detached House,"16 Park Manor, Castleknock, Dublin 15"
5398,dublin,185000, Semi-Detached House,"56 Hampton Green, Balbriggan, Co. Dublin"
5399,dublin,255000, End of Terrace House,"5 Avonbeg Drive, Tallaght, Dublin 24"
5400,dublin,395000, End of Terrace House,"44 St. Brigid's Road, Killester, Dublin 5"
5401,dublin,650000, Semi-Detached House,"18 Botanic Park, Glasnevin, Dublin 9"
5402,dublin,650000, Semi-Detached House,"18 Botanic Park, Glasnevin, Dublin 9"
5403,dublin,295000, Terraced House,"1 Walkinstown Drive, Walkinstown, Dublin 12"
5404,dublin,210000, Terraced House,"65 Harty Place, Dublin 8"
5405,dublin,430000, End of Terrace House,"46 Brooklawn Avenue, Blackrock, Co. Dublin"
5406,dublin,250000, Terraced House,"6 Windmill Avenue, Crumlin, Dublin 12"
5407,dublin,385000, Semi-Detached House,"11 Coolmine Court, Clonsilla, Dublin 15"
5408,dublin,395000, End of Terrace House,"36 Liscannor Road, Cabra, Dublin 7"
5409,dublin,595000, Semi-Detached House,"62 Wainsfort Road, Terenure, Dublin 6w"
5410,dublin,315000, Semi-Detached House,"59 Pairc Gleann Transna, Aylesbury, Tallaght, Dublin 24"
5411,dublin,395000, End of Terrace House,"9 Mount Argus Terrace, Harold's Cross, Dublin 6w"
5412,dublin,430000, Semi-Detached House,"24 Weston Court, Lucan, Co. Dublin"
5413,dublin,380000, End of Terrace House,"11 Seagrange Road, Baldoyle, Dublin 13"
5414,dublin,360000, Detached House,"Castleland Park, Balbriggan, Co. Dublin"
5415,dublin,295000, Terraced House,"17 Glenaan, Larkhill, Whitehall, Dublin 9"
5416,dublin,199950, End of Terrace House,"7 Hazelcroft Park, Finglas, Dublin 11"
5417,dublin,515000, Semi-Detached House,"21 Sherlock Terrace, Skerries, Co. Dublin"
5418,dublin,750000, Semi-Detached House,"60 Butterfield Park, Rathfarnham, Dublin 14"
5419,dublin,410000, Semi-Detached House,"3 Riverwood Dale, Castleknock, Dublin 15"
5420,dublin,525000, Semi-Detached House,"12 Danieli Road, Artane, Dublin 5"
5421,dublin,390000, Semi-Detached House,"63 Donabate Village, Donabate, Co. Dublin"
5422,dublin,525000, End of Terrace House,"9 Whitechurch Abbey, Rathfarnham, Dublin 14"
5423,dublin,350000, Semi-Detached House,"2 St. Jarlath Road, Cabra, Dublin 7"
5424,dublin,520000, Semi-Detached House,"8 Woodbine Drive, Raheny, Dublin 5"
5425,dublin,395000, Terraced House,"3 Redbrick Terrace, Annaville Avenue, Blackrock, Co. Dublin"
5426,dublin,499000, Semi-Detached House,"8 Rossmore Drive, off Wellington Lane, Templeogue, Dublin 6w"
5427,dublin,515000, Semi-Detached House,"49 Brackenbush Park, Killiney, Co. Dublin"
5428,dublin,215000, End of Terrace House,"75, Birchwood Heights, Springfield, Tallaght, Dublin 24"
5429,dublin,295000, Terraced House,"339 Crumlin Road, Crumlin, Dublin 12"
5430,dublin,225000, Terraced House,"22 Railway Avenue, Inchicore, Dublin 8"
5431,dublin,350000, Semi-Detached House,"38 Mountain View Drive, Rathfarnham, Dublin 14"
5432,dublin,385000, Semi-Detached House,"73 Lambourn Park, Clonsilla, Dublin 15"
5433,dublin,550000, Detached House,"2 Blackwood Lawn, Ongar, Dublin 15"
5434,dublin,464950, Semi-Detached House,"15 Elm Mount Court, Beaumont, Dublin 9"
5435,dublin,325000, Terraced House,"2 Mount Argus Avenue, Harold's Cross, Dublin 6w"
5436,dublin,469950, Semi-Detached House,"27 Willow Park Avenue, Glasnevin, Dublin 11"
5437,dublin,475000, Semi-Detached House,"4 Patrician Villas, Stillorgan, Co. Dublin"
5438,dublin,1250000, Detached House,"20 Achill Road, Drumcondra, Dublin 9"
5439,dublin,285000, End of Terrace House,"14 Pinebrook Lawn, Huntstown, Hartstown, Dublin 15"
5440,dublin,289000, Terraced House,"71 Larkhill Road, Whitehall, Dublin 9"
5441,dublin,550000, Semi-Detached House,"32 Brookvale Downs, Rathfarnham, Dublin 14"
5442,dublin,265000, Terraced House,"39 Castletimon Green, Kilmore, Dublin 5"
5443,dublin,375000, Semi-Detached House,"6 Killakee Walk, Firhouse, Dublin 24"
5444,dublin,425000, Terraced House,"123 Rockfield Avenue, Perrystown, Dublin 12"
5445,dublin,430000, Terraced House,"99 Conquer Hill Road, Clontarf, Dublin 3"
5446,dublin,345000, Terraced House,"34 Castleknock Vale, Laurel Lodge, Castleknock, Dublin 15"
5447,dublin,550000, Semi-Detached House,"3 Cherrington Drive, Shankill, Dublin 18"
5448,dublin,1500000, Detached House,"Brookwood, Owendoher Avenue, Rathfarnham, Rathfarnham, Dublin 14"
5449,dublin,205000, Detached House,"44 Hamlet Square, Balbriggan, Co. Dublin"
5450,dublin,415000, Semi-Detached House,"92 Ballygossan Park, The Links, Golf Links Road, Skerries, Co. Dublin"
5451,dublin,415000, Semi-Detached House,"19 Luttrellstown Grove, Castleknock, Dublin 15"
5452,dublin,285000, Semi-Detached House,"39 Heathfield Park, Heathfield, Cappagh Road, Finglas, Dublin 11"
5453,dublin,535000, Terraced House,"134 Holywell, Upper Kilmacud Road, Stillorgan, Co. Dublin"
5454,dublin,250000, Terraced House,"92 Clonard Road, Crumlin, Dublin 12"
5455,dublin,330000, Semi-Detached House,"46 Verschoyle Park, Saggart, Co. Dublin"
5456,dublin,495000, Terraced House,"40 Harbour View, St. Lawrence Road, Howth, Dublin 13"
5457,dublin,450000, Semi-Detached House,"164 Collinswood, Collins Avenue, Beaumont, Dublin 9"
5458,dublin,370000, End of Terrace House,"85 Fitzroy Avenue, Drumcondra, Dublin 3"
5459,dublin,300000, Terraced House,"76 Bunting Road, Walkinstown, Dublin 12"
5460,dublin,399950, Terraced House,"199 Botanic Avenue, Drumcondra, Dublin 9"
5461,dublin,1125000, Detached House,"6 Seamount Abbey, Seamount Abbey, Malahide, Co. Dublin"
5462,dublin,850000, Detached House,"17 Cluny Grove, Killiney, Co. Dublin"
5463,dublin,315000, Terraced House,"11 Beau Park Street, Clongriffin, Dublin 13"
5464,dublin,895000, Semi-Detached House,"52 Lower Kimmage Road, Harold's Cross, Dublin 6w"
5465,dublin,1275000, Semi-Detached House,"9 Thorncliffe Park, Orwell Road, Rathgar, Clonskeagh, Dublin 14"
5466,dublin,725000, Detached House,"Kent, Station Manor, Station Road, Portmarnock, Co. Dublin"
5467,dublin,750000, Terraced House,"3 Tower Avenue, Terenure, Dublin 6"
5468,dublin,399950, Semi-Detached House,"43 Wheatfield Road, Palmerstown, Dublin 20"
5469,dublin,1950000, Detached House,"Penstowe, 16 Rostrevor Road, Rathgar, Dublin 6"
5470,dublin,240000, Terraced House,"43 Devenish Road, Kimmage, Dublin 12"
5471,dublin,965000, Semi-Detached House,"Denecroft, The Woods, Killiney, Co. Dublin"
5472,dublin,875000, End of Terrace House,"128 Morehampton Road, Donnybrook, Dublin 4"
5473,dublin,249950, End of Terrace House,"227 Windmill Road, Crumlin, Dublin 12"
5474,dublin,765000, Detached House,"9 Stepaside Park, Stepaside, Dublin 18"
5475,dublin,349950, End of Terrace House,"63 St. Conleths Road, Walkinstown, Dublin 12"
5476,dublin,290000, Semi-Detached House,"32 Moylaragh Road Balbriggan, Balbriggan, Co. Dublin"
5477,dublin,875000, Detached House,"22 Dundela Avenue, Sandycove, Co. Dublin"
5478,dublin,325000, End of Terrace House,"2 Market Square, Newcastle, Co. Dublin"
5479,dublin,325000, Semi-Detached House,"55 The Oak, Belgard Heights, Tallaght, Dublin 24"
5480,dublin,269950, End of Terrace House,"25 Hampton Woods, Balbriggan, Co. Dublin"
5481,dublin,995000, Detached House,"16 Holmwood, Brennanstown Road, Cabinteely, Dublin 18"
5482,dublin,268000, Terraced House,"31 Liffey Crescent, Liffey Valley Park, Lucan, Co. Dublin"
5483,dublin,249000, Terraced House,"18 Mount Andrew Court, Lucan, Co. Dublin"
5484,dublin,295000, Semi-Detached House,"55 Woodford Road, Clondalkin, Dublin 22"
5485,dublin,450000, Semi-Detached House,"Balkill Cottage, Balkill Road, Howth, Dublin 13"
5486,dublin,650000, Terraced House,"64 Rathdown Road, Phibsborough, Dublin 7"
5487,dublin,465000, Semi-Detached House,"13 Portmarnock Drive, Portmarnock, Co. Dublin"
5488,dublin,650000, Terraced House,"64 Rathdown Road, Stoneybatter, Dublin 7"
5489,dublin,334950, Detached House,"170 McKee Avenue, Finglas, Dublin 11"
5490,dublin,415000, Semi-Detached House,"360 Collinswood, Collins Avenue, Beaumont, Dublin 9"
5491,dublin,395000, End of Terrace House,"1 Cambridge Park, Ringsend, Dublin 4"
5492,dublin,248000, Terraced House,"75 Delvin Banks, Naul, Co. Dublin"
5493,dublin,695000, Semi-Detached House,"39 Churchfields, Clonskeagh, Dublin 14"
5494,dublin,545000, Semi-Detached House,"21 Cill Eanna, Raheny, Dublin 5"
5495,dublin,290000, End of Terrace House,"5 Linnetfields Avenue, Clonee, Dublin 15"
5496,dublin,445000, Semi-Detached House,"7 Almeida Avenue, Kilmainham, Kilmainham, Dublin 8"
5497,dublin,415000, Semi-Detached House,"92 Ballygossan Park, The Links, Skerries, Co. Dublin"
5498,dublin,265000, Townhouse,"1 Heath Square, McKee Avenue, Finglas, Dublin 11"
5499,dublin,229000, Terraced House,"193 Landen Road, Ballyfermot, Dublin 10"
5500,dublin,550000, Semi-Detached House,"2 Airpark Court, Rathfarnham, Dublin 16"
5501,dublin,365000, Terraced House,"18 St. Audeon's Terrace, Christchurch, Dublin 8"
5502,dublin,490000, Semi-Detached House,"Sycamore Grove, Glasnevin, Dublin 11"
5503,dublin,475000, Terraced House,"Sycamore Grove, Glasnevin, Dublin 11"
5504,dublin,520000, Terraced House,"45 Castlebrook, Dundrum, Dublin 16"
5505,dublin,305000, End of Terrace House,"9 Holywell Court, Feltrim Hall, Swords, Co. Dublin"
5506,dublin,650000, Semi-Detached House,"5 Weirview Drive, Stillorgan, Co. Dublin"
5507,dublin,850000, Terraced House,"5 Mayville Terrace, Leslie Avenue, Dalkey, Co. Dublin"
5508,dublin,950000, Detached House,"Grianan, 4 Cunningham Road, Dalkey, Co. Dublin"
5509,dublin,450000, Semi-Detached House,"8 & 9 Lennox Terrace, Portobello, Dublin 8"
5510,dublin,330000, Terraced House,"12 Beechdale Place, Ballycullen, Dublin 24"
5511,dublin,525000, Semi-Detached House,"37 Highland Avenue, The Park, Cabinteely, Dublin 18"
5512,dublin,359000, Terraced House,"9 Barnwell Lawn, Hansfield, Clonee, Dublin 15"
5513,dublin,595000, Terraced House,"14 Brighton Gardens, Rathgar, Dublin 6"
